50739,0.999
490018,0.999
360147,0.997
490042,0.997
160079,0.997
330011,0.997
100053,0.997
100002,0.995
340017,0.995
50575,0.995
100242,0.995
360179,0.995
450389,0.992
100105,0.992
140011,0.992
140217,0.992
50709,0.992
440091,0.992
220101,0.992
50502,0.989
440059,0.989
50103,0.989
230092,0.989
190125,0.989
260193,0.989
50468,0.989
230041,0.989
490113,0.989
440082,0.989
50764,0.984
510024,0.984
310112,0.984
100028,0.984
450102,0.984
450604,0.984
360145,0.984
50426,0.984
100189,0.978
50496,0.978
390185,0.978
50231,0.978
100161,0.978
460042,0.978
340119,0.978
50281,0.978
50235,0.972
50084,0.972
160033,0.972
150173,0.972
100122,0.972
140155,0.972
450092,0.972
360218,0.972
450828,0.972
470001,0.972
100039,0.972
100092,0.972
240207,0.972
150157,0.972
30093,0.972
90005,0.972
240061,0.972
330264,0.958
260022,0.958
10089,0.958
220012,0.958
450046,0.958
100166,0.958
30061,0.958
330201,0.958
110016,0.958
360113,0.958
520059,0.958
50686,0.958
140291,0.958
220063,0.958
220090,0.958
390004,0.958
50024,0.958
110006,0.958
60010,0.958
490017,0.958
50597,0.958
340183,0.958
340039,0.958
100068,0.958
30103,0.958
310009,0.958
500124,0.958
140062,0.958
240115,0.958
140288,0.958
230146,0.958
160069,0.958
150112,0.958
140101,0.956
160117,0.956
220088,0.956
230036,0.956
250099,0.956
310019,0.94
450029,0.94
390042,0.94
180124,0.94
150002,0.94
330182,0.94
420027,0.94
140133,0.94
190236,0.94
50191,0.94
140275,0.94
360016,0.94
200019,0.94
150088,0.94
450855,0.94
150153,0.94
50073,0.94
450844,0.94
670024,0.94
50336,0.94
490101,0.94
50353,0.94
220011,0.94
300001,0.94
100062,0.94
100290,0.94
360185,0.94
390001,0.94
220135,0.94
140281,0.94
30033,0.94
240053,0.94
140118,0.94
360041,0.94
240078,0.94
300023,0.94
100224,0.94
450083,0.927
70007,0.927
140200,0.927
370094,0.927
390203,0.927
390113,0.927
340097,0.927
110191,0.927
340099,0.927
50342,0.927
360010,0.927
100050,0.927
330394,0.927
70034,0.927
50132,0.927
360118,0.927
390219,0.927
230270,0.927
180070,0.927
110074,0.927
490004,0.927
50236,0.927
190004,0.927
300034,0.927
140049,0.927
360150,0.927
140015,0.927
70031,0.927
200008,0.927
140184,0.927
220111,0.927
150161,0.927
360039,0.927
450610,0.927
70020,0.927
30123,0.927
100258,0.927
370028,0.909
330191,0.909
380018,0.909
100256,0.909
520103,0.909
10046,0.909
330019,0.909
170020,0.909
10149,0.909
510047,0.909
110011,0.909
80004,0.909
50168,0.909
50232,0.909
180017,0.909
340131,0.909
50137,0.909
100187,0.909
160146,0.909
490053,0.909
50454,0.909
100151,0.909
230193,0.909
20001,0.909
140164,0.909
140046,0.909
260078,0.909
330195,0.909
180036,0.909
360072,0.909
60028,0.909
50603,0.909
160045,0.909
150162,0.909
450347,0.909
230059,0.909
360133,0.909
340126,0.885
50149,0.885
330135,0.885
500077,0.885
30023,0.885
450128,0.885
100046,0.885
310064,0.885
50633,0.885
150008,0.885
50678,0.885
490066,0.885
50239,0.885
50195,0.885
330401,0.885
140213,0.885
150011,0.885
110230,0.885
510085,0.885
260085,0.885
50586,0.885
50351,0.885
450639,0.885
220015,0.885
140242,0.885
220074,0.885
160047,0.885
270004,0.885
450723,0.885
390265,0.885
520193,0.885
380091,0.885
150084,0.885
110054,0.885
360075,0.885
420083,0.885
340051,0.885
310041,0.885
490077,0.885
160030,0.885
280065,0.885
140258,0.885
230021,0.885
50069,0.885
360163,0.885
280061,0.856
360001,0.856
450346,0.856
50737,0.856
330273,0.856
150034,0.856
240104,0.856
70002,0.856
310006,0.856
100126,0.856
500019,0.856
330224,0.856
450037,0.856
360091,0.856
450788,0.856
190039,0.856
390139,0.856
100109,0.856
330261,0.856
30114,0.856
100008,0.856
490067,0.856
190144,0.856
130014,0.856
450203,0.856
140051,0.856
510046,0.856
330208,0.856
450028,0.856
50138,0.856
40026,0.856
220020,0.856
310075,0.856
260040,0.856
490120,0.856
50071,0.856
450054,0.856
190167,0.856
340041,0.856
220116,0.856
250102,0.856
150044,0.856
360090,0.856
140240,0.856
100266,0.856
220175,0.856
370210,0.856
330181,0.856
440006,0.856
240132,0.856
50099,0.856
150125,0.856
140043,0.856
100047,0.856
260137,0.856
40055,0.856
390237,0.856
310001,0.856
140182,0.856
230195,0.856
100212,0.856
140063,0.855
150089,0.855
440120,0.855
440228,0.826
310074,0.826
50393,0.826
430014,0.826
220077,0.826
320005,0.826
440173,0.826
160112,0.826
40007,0.826
10024,0.826
330158,0.826
330107,0.826
160082,0.826
30007,0.826
100040,0.826
140026,0.826
310047,0.826
50390,0.826
330226,0.826
170146,0.826
150074,0.826
260023,0.826
50283,0.826
150059,0.826
50009,0.826
450424,0.826
50677,0.826
390031,0.826
240052,0.826
430077,0.826
410008,0.826
500150,0.826
280128,0.826
50295,0.826
280060,0.826
510070,0.826
60027,0.826
450340,0.826
140166,0.826
180080,0.826
390100,0.826
230038,0.826
50425,0.826
140007,0.826
240001,0.826
50197,0.826
260200,0.826
80007,0.818
50078,0.818
140186,0.818
220126,0.818
150042,0.818
150010,0.818
250097,0.818
420070,0.818
360151,0.818
340002,0.818
50329,0.818
360236,0.818
190013,0.818
430016,0.818
260001,0.818
450779,0.818
50335,0.818
420089,0.818
50506,0.818
440161,0.818
500050,0.818
100017,0.796
340069,0.796
10055,0.796
10035,0.796
40029,0.796
310110,0.796
50036,0.796
450034,0.796
50108,0.796
340073,0.796
420051,0.796
250009,0.796
330055,0.796
80003,0.796
360192,0.796
50561,0.796
330067,0.796
510023,0.796
500011,0.796
420036,0.796
40134,0.796
230022,0.796
70017,0.796
390137,0.796
240002,0.796
150056,0.796
520028,0.796
310028,0.796
230031,0.796
490043,0.796
140093,0.796
220010,0.796
140053,0.796
190044,0.796
390013,0.796
360054,0.796
100217,0.796
230029,0.796
390032,0.796
230254,0.796
450571,0.796
50471,0.796
390222,0.796
440034,0.796
260094,0.796
490023,0.796
390178,0.796
180010,0.796
100131,0.796
60064,0.796
180035,0.796
190019,0.796
140202,0.796
100209,0.796
230176,0.796
420015,0.796
450080,0.796
60009,0.796
60112,0.796
150086,0.761
340030,0.761
450718,0.761
50126,0.761
140228,0.761
410005,0.761
450670,0.761
490046,0.761
330136,0.761
330267,0.761
170185,0.761
510048,0.761
450659,0.761
330104,0.761
150169,0.761
510006,0.761
390012,0.761
230117,0.761
520202,0.761
50261,0.761
50290,0.761
390211,0.761
220066,0.761
340142,0.761
360123,0.761
50724,0.761
520075,0.761
60003,0.761
240093,0.761
220024,0.761
500051,0.761
310084,0.761
510071,0.761
450558,0.761
100038,0.761
190274,0.761
350002,0.761
340015,0.761
220070,0.761
150128,0.761
340085,0.761
140191,0.761
460001,0.761
30089,0.761
310022,0.744
110122,0.744
490093,0.744
490005,0.744
450007,0.744
440058,0.744
450743,0.744
450119,0.744
190015,0.744
470005,0.744
140048,0.744
440073,0.744
330286,0.744
140058,0.744
470012,0.744
100228,0.744
140208,0.744
150004,0.744
330167,0.744
50008,0.744
50350,0.744
190146,0.744
340008,0.744
180130,0.744
50063,0.744
50701,0.744
100288,0.744
490107,0.744
440132,0.744
30062,0.744
360155,0.744
450672,0.744
450688,0.744
260020,0.744
330101,0.744
150057,0.744
390147,0.744
160104,0.744
40004,0.744
110069,0.744
330127,0.744
360087,0.744
450137,0.744
110198,0.744
50139,0.744
190205,0.744
100252,0.744
520030,0.744
440144,0.699
310113,0.699
330372,0.699
450713,0.699
490069,0.699
310034,0.699
