010001,0.5125
010005,0.9125
010006,0.65
010007,0.9
010008,1
010011,0.7875
010012,0.9625
010016,0.7
010018,1
010019,0.9125
010021,0.6625
010022,1
010023,0.675
010024,0.6875
010025,0.9125
010027,1
010029,0.8
010032,1
010033,0.45
010034,0.7125
010035,0.6375
010036,1
010038,0.7625
010039,0.65
010040,0.675
010043,1
010044,1
010045,0.8875
010046,0.8125
010047,1
010049,0.8875
010050,1
010051,1
010052,1
010054,0.9625
010055,0.55
010056,0.725
010058,0.6625
010059,0.9
010061,0.9625
010062,0.925
010065,0.7125
010066,1
010069,1
010073,1
010078,0.6
010079,0.7875
010083,0.95
010085,0.775
010086,0.9125
010087,0.6125
010089,0.7875
010090,0.8625
010091,1
010092,0.6625
010095,1
010097,1
010099,0.8375
010100,0.9
010101,0.75
010102,1
010103,0.7
010104,0.275
010108,0.8875
010109,1
010110,1
010112,1
010113,0.55
010114,0.675
010118,0.9125
010120,0.925
010125,0.8875
010126,0.9
010128,1
010129,1
010130,1
010131,0.775
010137,0.6625
010138,1
010139,0.65
010144,0.8125
010146,0.9125
010148,1
010149,0.525
010150,1
010152,0.8
010157,1
010158,0.95
010164,1
010168,0.775
010169,1
020001,0.8125
020006,0.775
020008,0.775
020012,0.5125
020017,0.9
020018,0.8875
020024,0.9
020026,0.5625
020027,0.8875
030001,0.775
030002,0.4875
030006,0.4875
030007,0.7375
030010,0.75
030011,0.55
030012,0.675
030013,0.6375
030014,0.8
030016,0.8125
030022,0.8
030023,0.7875
030024,0.525
030030,0.7125
030033,0.7375
030036,0.7875
030037,0.475
030038,0.7625
030043,0.7375
030055,0.6625
030061,0.75
030062,0.7875
030064,0.375
030065,0.8
030067,0.8875
030068,0.7875
030069,0.7
030071,0.8875
030073,1
030074,1
030077,1
030078,0.775
030083,0.6625
030084,0.775
030085,0.7125
030087,0.6875
030088,0.7
030089,0.7375
030092,0.7375
030093,0.775
030094,0.9
030100,0.8375
030101,0.875
030103,0.5375
030105,0.775
030107,1
030108,0.8875
030110,0.65
030111,1
030112,0.8875
030113,1
030114,0.7375
030115,0.5875
030117,0.8875
030118,0.8625
030119,0.6375
030120,1
030121,0.6
030122,0.7
030123,0.8875
030126,0.825
030130,1
040001,0.8875
040002,0.8125
040004,0.775
040007,0.6375
040010,0.675
040011,0.8875
040014,0.6125
040015,0.8875
040016,0.5125
040017,0.6875
040018,0.9
040019,0.8875
040020,0.75
040022,0.6875
040026,0.6625
040027,0.65
040029,0.725
040036,0.6
040039,0.8625
040041,0.6875
040042,0.8875
040047,1
040050,0.9
040051,0.925
040055,0.5375
040062,0.6625
040067,0.9
040069,1
040071,0.75
040072,0.9375
040074,0.8875
040076,0.8875
040078,0.5125
040080,0.8
040084,0.8875
040085,1
040088,0.7
040091,0.925
040114,0.4375
040118,0.575
040119,0.6375
040134,0.8625
040137,0.95
040147,0.9
040152,1
050002,0.6
050006,0.6375
050007,0.7125
050008,0.5
050009,0.725
050013,0.75
050014,0.9125
050016,0.675
050017,0.5375
050018,0.8875
050022,0.65
050024,0.925
050025,0.725
050026,0.7125
050028,0.7875
050030,0.7375
050036,0.85
050038,0.65
050039,0.7125
050040,0.9
050042,0.95
050043,0.6375
050045,0.975
050046,0.8875
050047,0.6375
050054,1
050055,0.5875
050056,0.675
050057,0.5625
050058,0.725
050060,0.7125
050063,0.7625
050067,0.8875
050069,0.6
050070,1
050071,0.575
050072,0.6125
050073,0.675
050075,0.6375
050076,0.7375
050077,0.625
050078,0.8125
050079,0.6375
050082,0.6375
050084,0.6875
050089,0.8375
050090,0.8875
050091,1
050093,0.6625
050096,1
050099,0.6625
050100,0.625
050101,0.8125
050102,0.8875
050103,0.7375
050104,0.7875
050107,0.9375
050108,0.775
050110,0.925
050111,0.9625
050112,0.7625
050113,1
050115,0.55
050116,0.5625
050118,0.7125
050121,0.8875
050122,0.4875
050124,0.8875
050125,0.7
050126,0.775
050127,0.775
050128,0.575
050129,0.6625
050131,0.9
050132,0.6875
050133,0.5125
050135,0.7625
050136,0.8875
050137,0.9625
050138,0.625
050139,0.8125
050140,0.625
050145,0.5625
050149,0.875
050150,0.6375
050152,0.7
050153,0.7125
050158,0.9125
050159,0.4875
050167,0.8875
050168,0.7125
050169,0.4625
050174,0.8625
050179,0.8625
050180,0.625
050189,1
050191,0.825
050192,0.8875
050194,0.925
050195,0.5375
050196,0.675
050197,0.8125
050204,0.8625
050205,1
050211,0.95
050222,0.7125
050224,0.7
050225,0.65
050226,0.7375
050228,0.5125
050230,0.85
050231,0.7375
050232,0.85
050234,0.8875
050235,0.8
050236,0.9
050238,0.45
050239,0.75
050242,0.6375
050243,0.8125
050245,0.8125
050248,0.8875
050254,0.8125
050257,1
050261,0.65
050262,0.275
050272,0.925
050276,0.6625
050277,0.7
050278,0.8
050279,0.825
050280,0.7125
050281,1
050283,0.7125
050289,0.625
050290,0.8125
050291,0.7125
050292,0.775
050295,0.7
050296,0.8125
050298,0.8875
050300,0.875
050301,1
050305,0.5625
050308,0.4875
050309,0.775
050313,0.9625
050315,0.775
050320,0.575
050324,0.6375
050327,0.55
050329,0.7875
050334,0.7
050335,0.7375
050336,0.7
050342,0.9125
050348,0.5625
050349,0.8875
050350,0.8875
050351,0.675
050352,0.6625
050353,0.8625
050357,0.8875
050359,0.8
050360,0.6375
050367,0.6875
050373,0.7
050376,0.75
050378,0.8875
050380,0.6375
050382,0.675
050385,0.9125
050390,0.7375
050393,0.9
050394,0.5375
050396,0.725
050397,1
050407,0.8125
050411,0.75
050414,0.775
050417,0.725
050423,1
050424,0.75
050425,0.675
050426,0.9125
050434,0.8875
050435,0.925
050438,0.65
050441,0.5875
050444,0.775
050448,1
050454,0.525
050455,0.8625
050457,0.875
050464,0.6625
050468,0.9625
050471,0.6875
050481,0.6125
050485,0.65
050488,0.6125
050492,0.85
050496,0.7625
050498,0.925
050502,0.8
050503,0.65
050506,0.8625
050510,0.75
050512,0.7625
050515,0.725
050516,0.6625
050517,0.6875
050523,0.5875
050526,0.9625
050528,1
050531,1
050534,0.7
050537,0.9
050541,0.8375
050543,1
050547,0.8875
050549,0.5125
050551,0.5
050552,0.8875
050557,0.8
050561,0.725
050567,0.5875
050568,0.7125
050570,0.8625
050573,0.5625
050575,0.9
050580,0.925
050581,0.8
050586,1
050588,0.9375
050589,0.9125
050590,0.6
050597,0.825
050599,0.5
050603,0.7
050604,0.6625
050608,0.825
050609,0.6625
050616,0.7375
050618,1
050624,0.6
050625,0.5875
050633,0.8125
050636,0.85
050641,1
050644,1
050663,0.9
050668,1
050674,0.6125
050677,0.775
050678,0.825
050684,0.85
050686,0.85
050688,0.9125
050689,0.6625
050690,0.8625
050696,0.7125
050697,1
050701,0.7375
050704,0.9125
050708,0.8875
050709,1
050710,0.5125
050714,1
050717,0.8875
050723,0.8
050724,0.975
050726,0.8875
050727,1
050732,0.6625
050735,0.9625
050736,1
050737,0.9375
050738,0.9125
050739,0.7125
050740,0.9
050742,0.6375
050744,0.775
050745,0.7875
050746,0.6125
050747,0.8
050748,1
050749,1
050751,1
050752,0.9125
050754,1
050755,0.85
050757,0.7875
050758,1
050760,1
050761,0.575
050763,0.7875
050764,0.7875
050765,1
050766,1
050767,1
050768,1
050769,0.8875
060001,0.7375
060003,0.7125
060004,0.7125
060006,0.825
060008,1
060009,0.475
060010,0.6875
060011,0.6625
060012,0.5375
060013,1
060014,0.475
060015,0.675
060016,0.6625
060020,0.6875
060022,0.6875
060023,0.4875
060024,0.6625
060027,0.9125
060028,0.7125
060030,0.925
060031,0.7
060032,0.5
060034,0.475
060036,0.925
060043,1
060044,0.8875
060049,0.8875
060054,0.7
060064,0.75
060065,0.8375
060071,0.8875
060075,0.7875
060076,0.8125
060096,1
060100,0.6125
060103,0.6625
060104,0.6125
060107,1
060112,0.7625
060113,0.7875
060114,0.6
060116,0.7125
060117,1
060118,1
060119,0.7875
060124,1
070001,0.575
070002,0.5375
070003,0.7875
070004,0.7875
070005,0.575
070006,0.525
070007,0.725
070008,1
070010,0.5125
070011,0.7875
070012,0.9
070015,0.9375
070016,0.5625
070017,0.6
070018,0.4875
070019,0.6625
070020,0.6125
070021,0.825
070022,0.4125
070024,0.7
070025,0.475
070027,0.6875
070028,0.7875
070029,0.7375
070031,0.775
070033,0.6625
070034,0.725
070035,0.525
070036,0.6
070039,1
070040,0.775
080001,0.5875
080003,0.8125
080004,0.5875
080006,0.8125
080007,0.9
090001,0.5
090003,0.6625
090004,0.65
090005,0.7625
090006,0.575
090008,0.8875
090011,0.5875
100001,0.625
100002,0.5375
100006,0.475
100007,0.6625
100008,0.625
100009,0.5625
100012,0.525
100014,0.6875
100017,0.7625
100018,0.625
100019,0.5875
100022,0.4875
100023,0.55
100025,0.4125
100026,0.7375
100028,0.6875
100029,0.8375
100030,0.7
100032,0.825
100034,0.475
100035,0.55
100038,0.6375
100039,0.7625
100040,0.6875
100043,0.75
100044,0.7
100045,0.8625
100046,0.625
100047,0.725
100048,1
100049,0.575
100050,0.8875
100051,0.675
100052,0.625
100053,0.825
100054,0.7375
100055,0.85
100057,0.7125
100062,0.6
100063,0.9625
100067,0.6875
100068,0.675
100069,0.7
100070,0.7625
100071,0.75
100072,0.75
100073,0.575
100075,0.6
100076,0.9625
100077,0.6875
100080,0.6
100081,0.9125
100084,0.675
100086,0.725
100087,0.375
100088,0.475
100090,0.7625
100092,0.6375
100093,0.725
100099,0.95
100102,0.925
100105,0.7625
100106,0.9
100107,0.7875
100109,0.6125
100110,0.6375
100113,0.5375
100117,0.9375
100118,0.5125
100121,0.8125
100122,0.9
100124,0.7625
100125,0.8625
100126,0.625
100127,0.625
100128,0.6625
100130,1
100131,0.6375
100132,0.925
100135,0.575
100137,0.725
100139,1
100140,0.9375
100142,0.675
100150,0.675
100151,0.625
100154,0.65
100156,0.7875
100157,0.525
100161,0.5625
100166,0.675
100167,0.8125
100168,0.4625
100173,0.6875
100175,0.8875
100176,0.5625
100177,0.875
100179,0.4875
100180,0.4875
100181,0.8875
100183,0.825
100187,0.7875
100189,0.5125
100191,0.775
100200,0.8875
100204,0.525
100206,0.775
100209,0.5125
100211,0.9125
100212,0.55
100213,0.75
100217,0.7125
100220,0.5875
100223,0.725
100224,0.7
100226,0.6875
100228,0.575
100230,0.55
